,drought_characteristic,income_distribution,income_elasticity,fee_passthrough,reservoir_capacity,pay_back_period,discount_rate,mitigation_decision,build_decision
21287,long_intense.csv,high_income,0.41,income_threshold,2800,20,3.0,build,desal
21293,long_intense.csv,high_income,0.41,income_threshold,2800,20,4.5,build,desal
21299,long_intense.csv,high_income,0.41,income_threshold,2800,30,1.5,build,desal
21300,long_intense.csv,high_income,0.41,income_threshold,2800,30,3.0,baseline,none
21302,long_intense.csv,high_income,0.41,income_threshold,2800,30,3.0,improved,none
21305,long_intense.csv,high_income,0.41,income_threshold,2800,30,3.0,build,desal
21311,long_intense.csv,high_income,0.41,income_threshold,2800,30,4.5,build,desal
21317,long_intense.csv,high_income,0.41,income_threshold,2800,40,1.5,build,desal
21318,long_intense.csv,high_income,0.41,income_threshold,2800,40,3.0,baseline,none
21320,long_intense.csv,high_income,0.41,income_threshold,2800,40,3.0,improved,none
21323,long_intense.csv,high_income,0.41,income_threshold,2800,40,3.0,build,desal
21329,long_intense.csv,high_income,0.41,income_threshold,2800,40,4.5,build,desal
21335,long_intense.csv,high_income,0.41,income_threshold,5600,20,1.5,build,desal
21336,long_intense.csv,high_income,0.41,income_threshold,5600,20,3.0,baseline,none
21338,long_intense.csv,high_income,0.41,income_threshold,5600,20,3.0,improved,none
21341,long_intense.csv,high_income,0.41,income_threshold,5600,20,3.0,build,desal
21347,long_intense.csv,high_income,0.41,income_threshold,5600,20,4.5,build,desal
21353,long_intense.csv,high_income,0.41,income_threshold,5600,30,1.5,build,desal
21354,long_intense.csv,high_income,0.41,income_threshold,5600,30,3.0,baseline,none
21356,long_intense.csv,high_income,0.41,income_threshold,5600,30,3.0,improved,none
21359,long_intense.csv,high_income,0.41,income_threshold,5600,30,3.0,build,desal
21365,long_intense.csv,high_income,0.41,income_threshold,5600,30,4.5,build,desal
21371,long_intense.csv,high_income,0.41,income_threshold,5600,40,1.5,build,desal
21372,long_intense.csv,high_income,0.41,income_threshold,5600,40,3.0,baseline,none
21374,long_intense.csv,high_income,0.41,income_threshold,5600,40,3.0,improved,none
21377,long_intense.csv,high_income,0.41,income_threshold,5600,40,3.0,build,desal
21383,long_intense.csv,high_income,0.41,income_threshold,5600,40,4.5,build,desal
21389,long_intense.csv,high_income,0.7,zero_threshold,1400,20,1.5,build,desal
21390,long_intense.csv,high_income,0.7,zero_threshold,1400,20,3.0,baseline,none
21392,long_intense.csv,high_income,0.7,zero_threshold,1400,20,3.0,improved,none
21395,long_intense.csv,high_income,0.7,zero_threshold,1400,20,3.0,build,desal
21401,long_intense.csv,high_income,0.7,zero_threshold,1400,20,4.5,build,desal
21407,long_intense.csv,high_income,0.7,zero_threshold,1400,30,1.5,build,desal
21408,long_intense.csv,high_income,0.7,zero_threshold,1400,30,3.0,baseline,none
21410,long_intense.csv,high_income,0.7,zero_threshold,1400,30,3.0,improved,none
21413,long_intense.csv,high_income,0.7,zero_threshold,1400,30,3.0,build,desal
21419,long_intense.csv,high_income,0.7,zero_threshold,1400,30,4.5,build,desal
21425,long_intense.csv,high_income,0.7,zero_threshold,1400,40,1.5,build,desal
21426,long_intense.csv,high_income,0.7,zero_threshold,1400,40,3.0,baseline,none
21428,long_intense.csv,high_income,0.7,zero_threshold,1400,40,3.0,improved,none
21431,long_intense.csv,high_income,0.7,zero_threshold,1400,40,3.0,build,desal
21437,long_intense.csv,high_income,0.7,zero_threshold,1400,40,4.5,build,desal
21443,long_intense.csv,high_income,0.7,zero_threshold,2800,20,1.5,build,desal
21444,long_intense.csv,high_income,0.7,zero_threshold,2800,20,3.0,baseline,none
21446,long_intense.csv,high_income,0.7,zero_threshold,2800,20,3.0,improved,none
21449,long_intense.csv,high_income,0.7,zero_threshold,2800,20,3.0,build,desal
21455,long_intense.csv,high_income,0.7,zero_threshold,2800,20,4.5,build,desal
21461,long_intense.csv,high_income,0.7,zero_threshold,2800,30,1.5,build,desal
21462,long_intense.csv,high_income,0.7,zero_threshold,2800,30,3.0,baseline,none
21464,long_intense.csv,high_income,0.7,zero_threshold,2800,30,3.0,improved,none
21467,long_intense.csv,high_income,0.7,zero_threshold,2800,30,3.0,build,desal
21473,long_intense.csv,high_income,0.7,zero_threshold,2800,30,4.5,build,desal
21479,long_intense.csv,high_income,0.7,zero_threshold,2800,40,1.5,build,desal
21480,long_intense.csv,high_income,0.7,zero_threshold,2800,40,3.0,baseline,none
21482,long_intense.csv,high_income,0.7,zero_threshold,2800,40,3.0,improved,none
21485,long_intense.csv,high_income,0.7,zero_threshold,2800,40,3.0,build,desal
21491,long_intense.csv,high_income,0.7,zero_threshold,2800,40,4.5,build,desal
21497,long_intense.csv,high_income,0.7,zero_threshold,5600,20,1.5,build,desal
21498,long_intense.csv,high_income,0.7,zero_threshold,5600,20,3.0,baseline,none
21500,long_intense.csv,high_income,0.7,zero_threshold,5600,20,3.0,improved,none
21503,long_intense.csv,high_income,0.7,zero_threshold,5600,20,3.0,build,desal
21509,long_intense.csv,high_income,0.7,zero_threshold,5600,20,4.5,build,desal
21515,long_intense.csv,high_income,0.7,zero_threshold,5600,30,1.5,build,desal
21516,long_intense.csv,high_income,0.7,zero_threshold,5600,30,3.0,baseline,none
21518,long_intense.csv,high_income,0.7,zero_threshold,5600,30,3.0,improved,none
21521,long_intense.csv,high_income,0.7,zero_threshold,5600,30,3.0,build,desal
21527,long_intense.csv,high_income,0.7,zero_threshold,5600,30,4.5,build,desal
21533,long_intense.csv,high_income,0.7,zero_threshold,5600,40,1.5,build,desal
21534,long_intense.csv,high_income,0.7,zero_threshold,5600,40,3.0,baseline,none
21536,long_intense.csv,high_income,0.7,zero_threshold,5600,40,3.0,improved,none
21539,long_intense.csv,high_income,0.7,zero_threshold,5600,40,3.0,build,desal
21545,long_intense.csv,high_income,0.7,zero_threshold,5600,40,4.5,build,desal
21551,long_intense.csv,high_income,0.7,high_threshold,1400,20,1.5,build,desal
21552,long_intense.csv,high_income,0.7,high_threshold,1400,20,3.0,baseline,none
21554,long_intense.csv,high_income,0.7,high_threshold,1400,20,3.0,improved,none
21557,long_intense.csv,high_income,0.7,high_threshold,1400,20,3.0,build,desal
21563,long_intense.csv,high_income,0.7,high_threshold,1400,20,4.5,build,desal
21569,long_intense.csv,high_income,0.7,high_threshold,1400,30,1.5,build,desal
21570,long_intense.csv,high_income,0.7,high_threshold,1400,30,3.0,baseline,none
21572,long_intense.csv,high_income,0.7,high_threshold,1400,30,3.0,improved,none
21575,long_intense.csv,high_income,0.7,high_threshold,1400,30,3.0,build,desal
21581,long_intense.csv,high_income,0.7,high_threshold,1400,30,4.5,build,desal
21587,long_intense.csv,high_income,0.7,high_threshold,1400,40,1.5,build,desal
21588,long_intense.csv,high_income,0.7,high_threshold,1400,40,3.0,baseline,none
21590,long_intense.csv,high_income,0.7,high_threshold,1400,40,3.0,improved,none
21593,long_intense.csv,high_income,0.7,high_threshold,1400,40,3.0,build,desal
21599,long_intense.csv,high_income,0.7,high_threshold,1400,40,4.5,build,desal
21605,long_intense.csv,high_income,0.7,high_threshold,2800,20,1.5,build,desal
21606,long_intense.csv,high_income,0.7,high_threshold,2800,20,3.0,baseline,none
21608,long_intense.csv,high_income,0.7,high_threshold,2800,20,3.0,improved,none
21611,long_intense.csv,high_income,0.7,high_threshold,2800,20,3.0,build,desal
21617,long_intense.csv,high_income,0.7,high_threshold,2800,20,4.5,build,desal
21623,long_intense.csv,high_income,0.7,high_threshold,2800,30,1.5,build,desal
21624,long_intense.csv,high_income,0.7,high_threshold,2800,30,3.0,baseline,none
21626,long_intense.csv,high_income,0.7,high_threshold,2800,30,3.0,improved,none
21629,long_intense.csv,high_income,0.7,high_threshold,2800,30,3.0,build,desal
21635,long_intense.csv,high_income,0.7,high_threshold,2800,30,4.5,build,desal
21641,long_intense.csv,high_income,0.7,high_threshold,2800,40,1.5,build,desal
21642,long_intense.csv,high_income,0.7,high_threshold,2800,40,3.0,baseline,none
21644,long_intense.csv,high_income,0.7,high_threshold,2800,40,3.0,improved,none
21647,long_intense.csv,high_income,0.7,high_threshold,2800,40,3.0,build,desal
21653,long_intense.csv,high_income,0.7,high_threshold,2800,40,4.5,build,desal
21659,long_intense.csv,high_income,0.7,high_threshold,5600,20,1.5,build,desal
21660,long_intense.csv,high_income,0.7,high_threshold,5600,20,3.0,baseline,none
21662,long_intense.csv,high_income,0.7,high_threshold,5600,20,3.0,improved,none
21665,long_intense.csv,high_income,0.7,high_threshold,5600,20,3.0,build,desal
21671,long_intense.csv,high_income,0.7,high_threshold,5600,20,4.5,build,desal
21677,long_intense.csv,high_income,0.7,high_threshold,5600,30,1.5,build,desal
21678,long_intense.csv,high_income,0.7,high_threshold,5600,30,3.0,baseline,none
21680,long_intense.csv,high_income,0.7,high_threshold,5600,30,3.0,improved,none
21683,long_intense.csv,high_income,0.7,high_threshold,5600,30,3.0,build,desal
21689,long_intense.csv,high_income,0.7,high_threshold,5600,30,4.5,build,desal
21695,long_intense.csv,high_income,0.7,high_threshold,5600,40,1.5,build,desal
21696,long_intense.csv,high_income,0.7,high_threshold,5600,40,3.0,baseline,none
21698,long_intense.csv,high_income,0.7,high_threshold,5600,40,3.0,improved,none
21701,long_intense.csv,high_income,0.7,high_threshold,5600,40,3.0,build,desal
21707,long_intense.csv,high_income,0.7,high_threshold,5600,40,4.5,build,desal
21713,long_intense.csv,high_income,0.7,income_threshold,1400,20,1.5,build,desal
21714,long_intense.csv,high_income,0.7,income_threshold,1400,20,3.0,baseline,none
21716,long_intense.csv,high_income,0.7,income_threshold,1400,20,3.0,improved,none
21719,long_intense.csv,high_income,0.7,income_threshold,1400,20,3.0,build,desal
21725,long_intense.csv,high_income,0.7,income_threshold,1400,20,4.5,build,desal
21731,long_intense.csv,high_income,0.7,income_threshold,1400,30,1.5,build,desal
21732,long_intense.csv,high_income,0.7,income_threshold,1400,30,3.0,baseline,none
21734,long_intense.csv,high_income,0.7,income_threshold,1400,30,3.0,improved,none
21737,long_intense.csv,high_income,0.7,income_threshold,1400,30,3.0,build,desal
21743,long_intense.csv,high_income,0.7,income_threshold,1400,30,4.5,build,desal
21749,long_intense.csv,high_income,0.7,income_threshold,1400,40,1.5,build,desal
21750,long_intense.csv,high_income,0.7,income_threshold,1400,40,3.0,baseline,none
21752,long_intense.csv,high_income,0.7,income_threshold,1400,40,3.0,improved,none
21755,long_intense.csv,high_income,0.7,income_threshold,1400,40,3.0,build,desal
21761,long_intense.csv,high_income,0.7,income_threshold,1400,40,4.5,build,desal
21767,long_intense.csv,high_income,0.7,income_threshold,2800,20,1.5,build,desal
21768,long_intense.csv,high_income,0.7,income_threshold,2800,20,3.0,baseline,none
21770,long_intense.csv,high_income,0.7,income_threshold,2800,20,3.0,improved,none
21773,long_intense.csv,high_income,0.7,income_threshold,2800,20,3.0,build,desal
21779,long_intense.csv,high_income,0.7,income_threshold,2800,20,4.5,build,desal
21785,long_intense.csv,high_income,0.7,income_threshold,2800,30,1.5,build,desal
21786,long_intense.csv,high_income,0.7,income_threshold,2800,30,3.0,baseline,none
21788,long_intense.csv,high_income,0.7,income_threshold,2800,30,3.0,improved,none
21791,long_intense.csv,high_income,0.7,income_threshold,2800,30,3.0,build,desal
21797,long_intense.csv,high_income,0.7,income_threshold,2800,30,4.5,build,desal
21803,long_intense.csv,high_income,0.7,income_threshold,2800,40,1.5,build,desal
21804,long_intense.csv,high_income,0.7,income_threshold,2800,40,3.0,baseline,none
21806,long_intense.csv,high_income,0.7,income_threshold,2800,40,3.0,improved,none
21809,long_intense.csv,high_income,0.7,income_threshold,2800,40,3.0,build,desal
21815,long_intense.csv,high_income,0.7,income_threshold,2800,40,4.5,build,desal
21821,long_intense.csv,high_income,0.7,income_threshold,5600,20,1.5,build,desal
21822,long_intense.csv,high_income,0.7,income_threshold,5600,20,3.0,baseline,none
21824,long_intense.csv,high_income,0.7,income_threshold,5600,20,3.0,improved,none
21827,long_intense.csv,high_income,0.7,income_threshold,5600,20,3.0,build,desal
21833,long_intense.csv,high_income,0.7,income_threshold,5600,20,4.5,build,desal
21839,long_intense.csv,high_income,0.7,income_threshold,5600,30,1.5,build,desal
21840,long_intense.csv,high_income,0.7,income_threshold,5600,30,3.0,baseline,none
21842,long_intense.csv,high_income,0.7,income_threshold,5600,30,3.0,improved,none
21845,long_intense.csv,high_income,0.7,income_threshold,5600,30,3.0,build,desal
21851,long_intense.csv,high_income,0.7,income_threshold,5600,30,4.5,build,desal
21857,long_intense.csv,high_income,0.7,income_threshold,5600,40,1.5,build,desal
21858,long_intense.csv,high_income,0.7,income_threshold,5600,40,3.0,baseline,none
21860,long_intense.csv,high_income,0.7,income_threshold,5600,40,3.0,improved,none
21863,long_intense.csv,high_income,0.7,income_threshold,5600,40,3.0,build,desal
21869,long_intense.csv,high_income,0.7,income_threshold,5600,40,4.5,build,desal
21875,long_intense.csv,inequality,0.1,zero_threshold,1400,20,1.5,build,desal
21876,long_intense.csv,inequality,0.1,zero_threshold,1400,20,3.0,baseline,none
21878,long_intense.csv,inequality,0.1,zero_threshold,1400,20,3.0,improved,none
21881,long_intense.csv,inequality,0.1,zero_threshold,1400,20,3.0,build,desal
21887,long_intense.csv,inequality,0.1,zero_threshold,1400,20,4.5,build,desal
21893,long_intense.csv,inequality,0.1,zero_threshold,1400,30,1.5,build,desal
21894,long_intense.csv,inequality,0.1,zero_threshold,1400,30,3.0,baseline,none
21896,long_intense.csv,inequality,0.1,zero_threshold,1400,30,3.0,improved,none
21899,long_intense.csv,inequality,0.1,zero_threshold,1400,30,3.0,build,desal
21905,long_intense.csv,inequality,0.1,zero_threshold,1400,30,4.5,build,desal
21911,long_intense.csv,inequality,0.1,zero_threshold,1400,40,1.5,build,desal
21912,long_intense.csv,inequality,0.1,zero_threshold,1400,40,3.0,baseline,none
21914,long_intense.csv,inequality,0.1,zero_threshold,1400,40,3.0,improved,none
21917,long_intense.csv,inequality,0.1,zero_threshold,1400,40,3.0,build,desal
21923,long_intense.csv,inequality,0.1,zero_threshold,1400,40,4.5,build,desal
21929,long_intense.csv,inequality,0.1,zero_threshold,2800,20,1.5,build,desal
21930,long_intense.csv,inequality,0.1,zero_threshold,2800,20,3.0,baseline,none
21932,long_intense.csv,inequality,0.1,zero_threshold,2800,20,3.0,improved,none
21935,long_intense.csv,inequality,0.1,zero_threshold,2800,20,3.0,build,desal
21941,long_intense.csv,inequality,0.1,zero_threshold,2800,20,4.5,build,desal
21947,long_intense.csv,inequality,0.1,zero_threshold,2800,30,1.5,build,desal
21948,long_intense.csv,inequality,0.1,zero_threshold,2800,30,3.0,baseline,none
21950,long_intense.csv,inequality,0.1,zero_threshold,2800,30,3.0,improved,none
21953,long_intense.csv,inequality,0.1,zero_threshold,2800,30,3.0,build,desal
21959,long_intense.csv,inequality,0.1,zero_threshold,2800,30,4.5,build,desal
21965,long_intense.csv,inequality,0.1,zero_threshold,2800,40,1.5,build,desal
21966,long_intense.csv,inequality,0.1,zero_threshold,2800,40,3.0,baseline,none
21968,long_intense.csv,inequality,0.1,zero_threshold,2800,40,3.0,improved,none
21971,long_intense.csv,inequality,0.1,zero_threshold,2800,40,3.0,build,desal
21977,long_intense.csv,inequality,0.1,zero_threshold,2800,40,4.5,build,desal
21983,long_intense.csv,inequality,0.1,zero_threshold,5600,20,1.5,build,desal
21984,long_intense.csv,inequality,0.1,zero_threshold,5600,20,3.0,baseline,none
21986,long_intense.csv,inequality,0.1,zero_threshold,5600,20,3.0,improved,none
21989,long_intense.csv,inequality,0.1,zero_threshold,5600,20,3.0,build,desal
21995,long_intense.csv,inequality,0.1,zero_threshold,5600,20,4.5,build,desal
22001,long_intense.csv,inequality,0.1,zero_threshold,5600,30,1.5,build,desal
22002,long_intense.csv,inequality,0.1,zero_threshold,5600,30,3.0,baseline,none
22004,long_intense.csv,inequality,0.1,zero_threshold,5600,30,3.0,improved,none
22007,long_intense.csv,inequality,0.1,zero_threshold,5600,30,3.0,build,desal
22013,long_intense.csv,inequality,0.1,zero_threshold,5600,30,4.5,build,desal
22019,long_intense.csv,inequality,0.1,zero_threshold,5600,40,1.5,build,desal
22020,long_intense.csv,inequality,0.1,zero_threshold,5600,40,3.0,baseline,none
22022,long_intense.csv,inequality,0.1,zero_threshold,5600,40,3.0,improved,none
22025,long_intense.csv,inequality,0.1,zero_threshold,5600,40,3.0,build,desal
22031,long_intense.csv,inequality,0.1,zero_threshold,5600,40,4.5,build,desal
22037,long_intense.csv,inequality,0.1,high_threshold,1400,20,1.5,build,desal
22038,long_intense.csv,inequality,0.1,high_threshold,1400,20,3.0,baseline,none
22040,long_intense.csv,inequality,0.1,high_threshold,1400,20,3.0,improved,none
22043,long_intense.csv,inequality,0.1,high_threshold,1400,20,3.0,build,desal
22049,long_intense.csv,inequality,0.1,high_threshold,1400,20,4.5,build,desal
22055,long_intense.csv,inequality,0.1,high_threshold,1400,30,1.5,build,desal
22056,long_intense.csv,inequality,0.1,high_threshold,1400,30,3.0,baseline,none
22058,long_intense.csv,inequality,0.1,high_threshold,1400,30,3.0,improved,none
